id,book_id,chapter,cfi,started_at,ended_at,dwell_ms,operation_count,lookup_count,word_count,created_at
9ad13321-e50a-4ae0-aaa7-740c35e87b19,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/10/1:214,/12/15:480)",1786053137358,1786053139601,2243,0,0,208,1786053139602
d7332125-214f-41f7-9a16-e8a640b22382,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/6/1:213,/10/1:214)",1786053178711,1786053180544,1833,0,0,207,1786053182447
afcdfed6-4220-4f15-ab29-96fbfdd93c2e,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053180544,1786053180969,425,0,0,143,1786053182447
7e52922c-0efe-4995-9bf4-d89bf3e4347b,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/10!/4,/2/2/32/3:145,/4/8/4/2)",1786053180969,1786053181597,628,0,0,100,1786053182447
825d5ba1-522f-42be-a253-53e4a45dfcc6,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Foreword by Alexander Vesely-Frankl","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053181597,1786053182492,895,0,0,143,1786053184394
7c8e18fd-e739-48ab-bc1e-bfbbbc00650e,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/10!/4,/2/2/32/3:145,/4/8/4/2)",1786053182492,1786053182912,420,0,0,100,1786053184394
0ba37e2f-31d8-429b-a240-0b2781c144c6,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Foreword by Alexander Vesely-Frankl","epubcfi(/6/10!/4/2/2,/28/1:351,/32/3:145)",1786053182912,1786053183362,450,0,0,186,1786053184394
1df2547d-e7e3-4ebf-bae2-715af7ea23c7,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Foreword by Alexander Vesely-Frankl","epubcfi(/6/10!/4/2/2,/24/1:625,/28/1:351)",1786053183362,1786053183794,432,0,0,191,1786053184394
55d5ffb8-c77c-43e6-98d2-5a3b0074950e,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Foreword by Alexander Vesely-Frankl","epubcfi(/6/10!/4/2/2,/28/1:351,/32/3:145)",1786053183794,1786053193654,9860,7,0,186,1786053193655
a720442f-6209-4066-afe3-447a6bfe1419,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Foreword by Alexander Vesely-Frankl","epubcfi(/6/10!/4,/2/2/32/3:145,/4/8/4/2)",1786053245777,1786053247166,1389,0,0,100,1786053249069
0a78c331-6964-44ad-8e44-f0ff4d780493,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Foreword by Alexander Vesely-Frankl","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053247166,1786053254806,7640,0,0,143,1786053256710
a8e8ccde-4b6b-458e-aab2-69426bb14328,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053254806,1786053256028,1222,0,0,143,1786053256710
f940921d-e4a0-4581-aeec-313a2336897b,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053256028,1786053267144,11116,0,0,143,1786053269045
274abf04-1410-4084-9bf7-bf277d9872ae,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053267144,1786053268994,1850,0,0,143,1786053270897
02ba1e32-24fc-4fb1-a42a-43449511d654,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053268994,1786053269534,540,0,0,143,1786053270897
8e474b26-3bb8-495b-8700-d0c6bce7dc94,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053269534,1786053275643,6109,0,0,143,1786053277545
7eedec94-9af8-40b0-b10c-354d9cd01e9e,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053275643,1786053276127,484,0,0,143,1786053277545
7e810d00-588d-4c4c-be72-3d540fdbceec,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053276127,1786053277424,1297,0,0,143,1786053279325
5c1512f1-62ec-42a9-86df-a6fb8225f0d9,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053277424,1786053281851,4427,0,0,143,1786053283755
03215b6c-2ef4-4d3a-8e72-6222c5e1aa78,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053281851,1786053282751,900,0,0,143,1786053283755
b20f8879-f94e-469f-9ae5-846f856c90ee,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053282751,1786053285789,3038,0,0,143,1786053287692
1ecc67c6-d21d-4e98-86b6-d6ebbaafd2c8,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053285789,1786053286397,608,0,0,143,1786053287692
2ad24a89-8de7-4a16-a54b-7b2ad94e8d96,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053286397,1786053288672,2275,0,0,143,1786053289390
a414aa5b-9b93-4686-a860-7167ffb84493,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053288672,1786053289389,717,0,0,143,1786053289390
5b0efb76-5230-4ad4-925b-9c8a9374e30f,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053299129,1786053299574,445,0,0,143,1786053299577
0ba7fb95-b4af-42d5-9876-b3427fef3ac9,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053309676,1786053312541,2865,0,0,143,1786053314444
6b5a75f4-d1ca-4519-8dc3-768618c7400b,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053312541,1786053313187,646,0,0,143,1786053314444
5c18db4e-477d-408a-bb3c-3e0de820a91d,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053313187,1786053314194,1007,0,0,143,1786053316097
f2d64b2e-9a45-4148-941b-a49e74c0632c,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053314194,1786053314734,540,0,0,143,1786053316097
9e04bc70-f089-4c6b-afc0-01a5670a744c,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053314734,1786053319328,4594,0,0,143,1786053321230
d3501506-f604-451a-a101-7ca57586c3c7,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053319328,1786053330317,10989,0,0,143,1786053330318
75bc1ccf-b183-4c81-a63f-8cc598d68b38,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053341012,1786053342276,1264,0,0,143,1786053342277
5fc59fcd-7acf-4af4-b9c1-1c8721c0b284,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053347385,1786053348296,911,0,0,143,1786053350177
1b53967c-5427-437d-8488-6426cdaf910a,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053348296,1786053348819,523,0,0,143,1786053350177
3cca7564-3cfe-43be-b3d1-c1cec478e2b6,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786053348819,1786053350176,1357,0,0,143,1786053350177
858e2bd6-e6f4-4585-8fcd-9c7174fb8baa,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786054642508,1786054647711,5203,0,0,143,1786054649614
0b422002-3d17-4ca1-8c5b-b54267272897,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786054647711,1786054648775,1064,0,0,143,1786054649614
6740e0ef-956d-4bc4-9f29-805b460f13fe,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786054648775,1786054649432,657,0,0,143,1786054651335
16433dd7-638b-47c0-9aa4-74eb8dd29e3a,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786054649432,1786054659976,10544,0,0,143,1786054661879
f8c0b2c1-ff7b-4954-9be3-dc2de5097712,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786054659976,1786054669838,9862,0,0,143,1786054670892
078677d6-04e6-4ad8-b65c-36fec59a5ce8,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786054669838,1786054670891,1053,0,0,143,1786054670892
36cf384c-5e43-49c4-9523-2e25c3d4f857,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786054674168,1786054680605,6437,0,0,143,1786054682508
bf34eabc-b841-4120-a262-86dfa1cfb3aa,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786054680605,1786054681600,995,0,0,143,1786054682508
3aced75e-c2d7-425e-87a9-5f3ab324e84b,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786054681600,1786054682615,1015,0,0,143,1786054684518
823bcc40-1ee1-4b73-91c3-1b1814a991ad,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786054682615,1786054685066,2451,0,0,143,1786054686968
897ee795-bc8d-4c31-ae12-bef0bf0439da,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786054685066,1786054687630,2564,0,0,143,1786054689534
9509623e-c4d9-45e1-b137-2c407cfb2927,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786054687630,1786054688156,526,0,0,143,1786054689534
e7ba4261-7475-4be1-a015-582d68977a8f,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786054688156,1786054690494,2338,0,0,143,1786054692397
0c382694-fc90-4b24-8220-74418b565990,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:144)",1786054690494,1786054691477,983,0,0,133,1786054692397
6e14560e-3584-4629-a16f-58c70874b358,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786054691477,1786054693519,2042,0,0,143,1786054695420
d4431b93-2f54-4016-9a52-d511a38d882a,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:144)",1786054693519,1786054733239,39720,0,0,133,1786054734817
45e81a9c-7815-4e28-b6fb-ceeb48a57cd5,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/2,/6/1:213)",1786054733239,1786054734817,1578,0,0,143,1786054734817
500a4f87-3865-4260-ab4f-14a0a54c34f4,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/6/1:213,/10/1:214)",1786055119858,1786055121617,1759,0,0,207,1786055123518
fc056b22-1af0-4f49-a5c1-3c4f88640d3e,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/10/1:214,/12/15:480)",1786055121617,1786055132320,10703,0,0,208,1786055134223
bc0e4750-a8b9-4c3b-a8bb-72e6b9c0420d,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/10/1:214,/12/15:480)",1786055132320,1786055133630,1310,0,0,208,1786055134223
9f66064f-0f76-4a4b-a947-a854b1245e69,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/10/1:214,/12/15:480)",1786055133630,1786055138956,5326,0,0,208,1786055138957
115e14b0-6c69-475a-bd06-afcc3f7f9436,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/10/1:214,/12/15:480)",1786058815474,1786058817673,2199,0,0,208,1786058819576
6ad412ba-bf0b-4bea-b6cb-1941bd70fa97,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/12/15:480,/18/3:96)",1786058817673,1786058820397,2724,0,0,197,1786058822300
ea79cb18-f68e-4fc9-a9a7-c8418d2998a4,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/12/15:277,/16/1:546)",1786058820397,1786058824545,4148,0,0,185,1786058826448
e70ea89b-4b99-4965-9395-8a901a476a0a,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/18,/22/1:119)",1786058824545,1786058825296,751,0,0,177,1786058826448
2d787bbf-2670-4895-8815-e7adf6caff6b,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/24,/30/3:496)",1786058825296,1786058826313,1017,0,0,173,1786058828216
729dbbca-708f-4d71-be97-d343d9ca7ba1,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/18/3:96,/26/1:199)",1786058826313,1786058827177,864,0,0,170,1786058828216
c49ed9aa-8239-4d90-9770-813cf4a4da5a,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/26/1:199,/32/1:349)",1786058827177,1786058829284,2107,0,0,206,1786058831188
1f3b80a9-b341-4106-ace8-e23f7e077b37,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/24,/30/3:496)",1786058829284,1786058839971,10687,0,0,173,1786058841873
3d17cf0d-9879-4cb7-be99-d11b68fa2bdf,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/26/1:199,/32/1:349)",1786058839971,1786058841302,1331,0,0,206,1786058841873
e20f17de-736b-4c5c-a8ab-c534a8865286,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/40/3:65,/42/1:274)",1786058841302,1786058844197,2895,0,0,202,1786058846100
0030fb02-18a9-4a83-ab31-65e477d97a39,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/38/1:212,/40/3:687)",1786058844197,1786058846800,2603,0,0,199,1786058848702
82d18880-aac0-407d-80b0-2e40277f8c5f,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/40/3:65,/42/1:274)",1786058846800,1786058848714,1914,0,0,202,1786058850616
de611bc8-abb7-4e28-97a8-25ce363d9b3c,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/38/1:212,/40/3:687)",1786058848714,1786058850966,2252,0,0,199,1786058852868
1494acc1-faa0-4a90-a52b-95ce3ea2d883,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/40/3:65,/42/1:274)",1786058850966,1786058851555,589,0,0,202,1786058852868
81f22c43-a39d-46ef-b1f7-89895a15c328,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/42/1:274,/44/3:927)",1786058851555,1786058858729,7174,0,0,201,1786058860633
abeec84e-c06d-41f4-bfa9-ff5fa798972a,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/40/3:687,/44/3:213)",1786058858729,1786058863514,4785,0,0,187,1786058865415
5760a371-7826-4967-a426-0568e374a2d5,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/42/1:274,/44/3:927)",1786058863514,1786058864080,566,0,0,201,1786058865415
5d36935b-c4b1-4775-b00a-fe5ee08ba05c,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:927,/50/5:288)",1786058864080,1786058868913,4833,0,0,170,1786058870816
cf1db897-8834-4888-a3c7-93acd0f5e240,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:213,/48/1:202)",1786058868913,1786058876813,7900,0,0,161,1786058878715
388d4fe8-ceac-4444-bb5e-721f7ebfa4ba,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/38/1:212,/40/3:687)",1786058876813,1786058879110,2297,0,0,199,1786058881011
9dda976d-7682-4646-9cea-36def261f2e2,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/36/1:205,/40/3:65)",1786058879110,1786058883583,4473,0,0,209,1786058885485
f2da12d1-cfcc-4228-be07-6522ddf9f05c,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/38/1:212,/40/3:687)",1786058883583,1786058887332,3749,0,0,199,1786058889234
d5d5ac7b-d74a-43e5-b736-a534adefe8a1,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/36/1:205,/40/3:65)",1786058887332,1786058888271,939,0,0,209,1786058889234
eac40063-9eb9-4911-a778-e1d6238c3a82,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/32/1:349,/36/1:205)",1786058888271,1786058891911,3640,0,0,202,1786058893814
2327b6f8-c981-4085-9210-f9bcff185fa0,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/30/3:496,/34/3:27)",1786058891911,1786058898003,6092,0,0,205,1786058899710
e9259071-6058-4040-bd03-bfaa803d5a9a,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/34/3:27,/38/1:212)",1786058898003,1786058899709,1706,0,0,185,1786058899710
c0ea3118-4fc3-4165-9237-411a7036f32f,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/32/1:349,/36/1:205)",1786058905314,1786058906017,703,0,0,202,1786058906018
c5212be5-dd14-45f0-834a-34422602edd3,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/36/1:205,/40/3:65)",1786059965776,1786059966993,1217,0,0,209,1786059968896
187ef41e-b429-4e70-8cd1-f79f3b7b7d4e,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/40/3:65,/42/1:274)",1786059966993,1786059968179,1186,0,0,202,1786059968896
3240a144-525a-4ec8-a6de-bcd9c15efdb7,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/42/1:274,/44/3:927)",1786059968179,1786059968962,783,0,0,201,1786059969754
62b4a6fe-fada-407d-becb-4037638b18fd,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:927,/50/5:288)",1786059968962,1786059969753,791,0,0,170,1786059969754
39e63eea-d0bf-4089-8ee0-578d7c18fded,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:213,/48/1:202)",1786061659603,1786061693979,34376,0,0,161,1786061695881
a3450e94-6851-4e2c-b858-8cfbdfedc367,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/48/1:202,/54/1:131)",1786061693979,1786061696801,2822,0,0,185,1786061696802
fdc980cb-b944-4606-98cb-2f6d07641204,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:927,/50/5:288)",1786115850124,1786115852101,1977,0,0,170,1786115854006
d78901ba-ad6a-4f3a-b849-ce7056c66779,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:927,/50/5:288)",1786115852101,1786115858119,6018,0,0,170,1786115860023
3a55398d-7f12-42cb-ada6-c8ebaf7e46af,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:927,/50/5:288)",1786115858119,1786115859879,1760,0,0,170,1786115861783
b0d4242b-4e37-4c53-9c26-530c79954f86,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:927,/50/5:288)",1786115859879,1786115861648,1769,0,0,170,1786115863551
baefb8f1-ddd4-4a01-adc3-aa6505a94470,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:927,/50/5:288)",1786115861648,1786115862614,966,0,0,170,1786115863551
308ca36c-0370-432a-9240-e0814dfd946c,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:927,/50/5:288)",1786115862614,1786115865765,3151,0,0,170,1786115867668
135254be-b0cc-41af-95db-d2d46f360329,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:927,/50/5:288)",1786115865765,1786115866498,733,0,0,170,1786115867668
43b4e1b0-0b33-4726-8aba-39cf582d026d,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:927,/50/5:288)",1786115866498,1786115869799,3301,0,0,170,1786115869800
737a6c07-9fbe-4a26-9711-af27e681df4c,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:927,/50/5:288)",1786116349349,1786116353568,4219,0,0,170,1786116355472
67657971-aace-42cc-8bb1-cc72b8cd1e3e,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:927,/50/5:288)",1786116353568,1786116362206,8638,0,0,170,1786116362206
1d8e20c9-92ba-477a-8b2c-c2532f38cf11,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:927,/50/5:288)",1786119205243,1786119206220,977,0,0,170,1786119208124
5fc0134c-8ffd-42bf-ba88-84d00d5673c5,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:927,/50/5:288)",1786119206220,1786119216488,10268,0,0,170,1786119218391
c17d9a02-cf39-4bd5-9933-639b0d46e44f,cb8d61b1-e5e2-4fdd-9024-6ccd08ae4e6e,"Introduction by Dr. Tobias Esch","epubcfi(/6/12!/4/2/2,/44/3:927,/50/5:288)",1786119216488,1786119217191,703,0,0,170,1786119218391
